Position (mm),Cluster no.,Si,K,Ca,Ti,Cr,Br,Mn,Fe,Ni,Cu,Zn,Pb,Zr,Rb,PC1,PC2,PC3
63,1,-1.015368226,0.641216465,-0.682088562,0.634615781,-1.773459689,-1.505450382,-1.080312509,4.410582087,-1.231941119,0.612160632,-0.047297502,-1.718709174,0.593257998,0.161256313,-2.370376466,1.01740786,-0.500114803
64,1,-0.854048752,0.787012349,-0.489572988,0.826307887,-1.952661041,-2.355118628,-0.848042728,4.405546572,-1.203862605,0.663326713,0.059023956,-2.101804199,0.718575187,0.16880659,-3.148578412,1.152364434,0.710231311
65,1,-0.943477798,0.641157054,-0.293414204,0.683871041,-1.778799468,-1.681807202,-0.951542358,4.307133154,-1.182816035,0.476868706,-0.088464512,-1.961121024,0.31500601,0.345898666,-2.807011734,1.032747893,0.229277916
66,1,-0.832417969,0.823737568,-0.302022249,0.865117687,-1.582491086,-1.561786413,-0.929904428,4.47150618,-1.108312085,0.60021673,0.012618726,-3.448036725,0.56712812,0.272760332,-3.971081041,1.577572413,-0.20662387
67,1,-1.105183236,0.670109744,-0.504085226,0.889756341,-2.074355404,-1.944140764,-1.030178322,4.34218208,-1.199991029,0.497194637,0.044847968,-1.813520582,0.773936517,0.333722646,-3.091790479,0.822648921,0.350945842
68,1,-0.981524171,0.647763165,-0.572089228,0.800241212,-1.871900614,-1.726090266,-0.923570528,4.225860058,-1.14446436,0.52968762,-0.151420682,-2.346566256,1.005139781,0.301131872,-3.300928477,0.468049526,-0.129468019
69,1,-1.032460275,0.579560506,-0.66357569,0.52749758,-1.64291574,-1.188408547,-0.799025038,4.177991117,-1.280700616,0.431054512,-0.292989023,-1.570226007,0.629046493,0.054591191,-1.859482626,0.424684789,-0.723641298
70,1,-0.925223521,0.694226991,-0.550268051,0.718018105,-2.102307425,-1.52058598,-0.766590539,4.311430293,-1.179237006,0.601197314,-0.221648717,-2.049314895,0.668153184,0.211775934,-2.863921388,0.141547227,0.180192372
71,1,-1.055049147,0.716037752,-0.613581825,1.017012288,-1.967510901,-2.125916907,-0.443117569,4.272665611,-1.33678135,0.532671263,-0.334157438,-2.013121413,0.879470102,0.25349102,-3.182790502,0.651551853,0.534709639
72,1,-1.012105697,0.669122857,-0.600750795,0.733013195,-1.557269458,-2.131179058,-0.895166899,4.261983822,-1.045570853,0.627750916,-0.41174025,-1.993779188,0.772029847,0.324226928,-3.239492519,1.139792915,-0.129397459
73,1,-1.015604542,0.585162796,-0.514901925,0.737445674,-1.866907213,-1.127112344,-1.243555795,4.120715695,-1.108519511,0.573483831,-0.327265063,-2.158341635,0.951994021,0.209016914,-2.962025919,0.04849171,-0.80542787
74,1,-0.89718246,0.810478256,-0.19737303,0.660117445,-1.791000336,-2.503950144,-0.99249264,4.319219904,-0.842552492,0.791886722,-0.173749884,-3.060238142,1.169138624,0.28516788,-4.253145982,1.045227074,0.741035005
75,1,-1.066071177,0.5870155,-0.581747494,0.636343192,-2.134378116,-1.652320563,-0.970760997,4.136539777,-1.298876639,0.423658771,-0.175755932,-1.137815082,0.748085172,0.299497054,-2.239172061,-0.124448938,0.195673686
76,1,-1.080226578,0.595169303,-0.538078483,0.696692679,-2.105813731,-1.253498299,-1.299589406,4.196018163,-1.087831177,0.535755531,-0.500610123,-1.192343876,0.796613393,0.047421347,-2.422760764,-0.056306132,-0.468013071
77,1,-1.104675273,0.664753375,-0.088539207,0.665605164,-2.386609619,-1.512643512,-1.102178393,4.192929339,-1.30008207,0.577548309,-0.451048851,-1.472122314,1.013385839,0.154495691,-2.736881933,-0.314961294,0.655178629
78,1,-0.928091761,0.746022025,0.130918789,0.809478379,-1.623439163,-2.252598635,-1.118800037,4.252295581,-0.984603972,0.753411221,-0.448518681,-2.828881475,1.049037118,0.237802534,-4.15939398,1.409786538,0.544955091
79,1,-1.139223205,0.57216516,-0.437835837,0.815429434,-2.117691182,-1.306062398,-1.210244475,4.072018308,-1.27579874,0.763201832,-0.460361982,-1.625913753,1.184878153,0.095478274,-2.590074166,-0.26095222,-0.400436061
80,1,-1.103439925,0.603939747,-0.087019727,0.599989775,-2.277275635,-1.908950074,-0.916699803,4.189767791,-1.262837842,0.917243458,-0.179449444,-1.958821904,1.021739047,0.205023451,-2.632724307,0.012164485,0.98232762
81,1,-1.10467468,0.505661705,0.192972647,0.534431116,-1.865210882,-1.80458626,-0.75227854,4.056187072,-1.176882988,0.760711105,-0.291998174,-2.335214511,1.127632608,0.064078386,-2.575562808,0.426428542,0.774958435
82,1,-1.115232227,0.5127067,0.130839397,0.603489698,-2.100164892,-1.423601839,-0.866377825,4.092184144,-1.20784335,0.672012562,-0.184791467,-2.24124349,0.865175996,0.113013613,-2.478610277,0.081476299,0.664903087
83,1,-1.035779452,0.557781293,-0.185077912,0.713731655,-1.842541755,-1.593011449,-0.841202355,4.092338293,-1.097299463,0.656963694,-0.139253162,-2.630999115,1.02560019,0.123036199,-2.938998575,0.386171543,0.136373816
84,1,-1.058404382,0.61975145,-0.136972251,0.64634371,-2.015463416,-1.756719533,-0.964970376,4.055382805,-1.373962824,0.609107905,-0.256680215,-2.077767299,1.267867034,0.18473957,-2.799350952,0.009834814,0.431710311
85,1,-1.185147793,0.379056278,0.257280707,1.50305064,-2.423276354,-1.413217462,-1.114027783,3.873723712,-1.051923572,0.651063439,-0.325986569,-2.226387751,1.104080683,-0.093933811,-3.268631335,-0.040634633,0.588762245
86,1,-1.01146874,0.49481373,0.43687761,0.601054915,-1.962574891,-1.457479942,-1.022567633,3.962139166,-1.232958031,0.515642771,-0.405935164,-1.785026613,0.852320437,-0.108959066,-2.213785888,0.235646305,0.726192318
87,1,-1.136079955,0.47081666,0.427127965,0.704791921,-2.229628942,-1.936281132,-0.804332423,4.062963804,-1.432258255,0.549096217,-0.411699755,-1.648599059,1.239651807,0.007204774,-2.440105315,0.220360464,1.457855189
88,1,-1.137898091,0.482903581,0.406620276,0.672729863,-2.084402601,-1.352152694,-0.981708674,3.991366442,-1.361041642,0.601314166,-0.506119856,-1.481059315,0.687035152,-0.051261993,-1.966335915,0.146962227,0.775679458
89,1,-1.118200126,0.45384129,0.104190263,0.633962088,-2.120433288,-1.146841702,-1.08124442,3.995770104,-1.146841702,0.598244006,-0.392642702,-1.960803143,0.959769745,0.107649278,-2.499041532,-0.287622608,0.232364819
90,1,-1.127246118,0.462438066,-0.306852535,0.653449932,-1.756466211,-1.481479058,-0.892918399,4.047604303,-1.391568288,0.459941186,-0.302556073,-2.13032598,1.339360443,0.259659304,-2.669632498,0.24005312,-0.242507911
91,1,-1.13795496,0.491240085,-0.377517827,0.707627471,-2.154207043,-1.036546559,-1.013747644,3.979608066,-1.35186057,0.437021199,-0.429839164,-1.678610111,1.406802617,0.094382051,-2.42123293,-0.734071404,-0.376034999
92,1,-1.288052132,0.413393292,-0.3717614,0.380729485,-1.814543872,-1.504096589,-1.093286733,4.040691411,-1.308995306,0.628184479,-0.273159423,-1.196517322,1.33759218,0.011701773,-1.564720358,0.155928236,-0.341307535
93,1,-1.124099724,0.516404008,-0.265767269,0.56058975,-2.0391776,-1.524722208,-0.739894616,4.137319472,-1.259019042,0.642258953,-0.212675182,-2.095267067,1.134320414,0.141068641,-2.422547375,-0.021584816,0.308509231
94,1,-1.242213084,0.489278999,-0.183983133,0.388629979,-2.110845087,-1.353749182,-1.3076315,4.023916301,-1.37461432,0.691561914,-0.482715042,-1.347866812,1.580703757,0.127453025,-2.155873582,-0.51753013,-0.131103939
95,1,-1.193796722,0.585094922,0.071026303,0.68409855,-2.024789874,-1.846670004,-1.041604907,4.094124323,-1.373382299,0.569243774,-0.461692299,-2.123880776,1.81824026,0.081795638,-3.154510327,0.192287177,0.493844658
96,1,-1.196755062,0.419920518,-0.152030655,0.90335518,-2.044052923,-1.424144904,-0.958710971,4.085920018,-1.412060165,0.393122324,-0.530603386,-1.710814319,1.603739671,-0.018286338,-2.674698107,0.149249397,-0.041791521
97,1,-1.068037363,0.401485757,-0.123333183,1.005930711,-2.007520742,-1.815009194,-0.98430647,4.136928603,-1.35426489,0.097430629,-0.705701616,-1.218555638,1.563034329,-0.001972326,-2.984630229,0.532443149,0.269199575
98,1,-0.858733413,0.566597911,0.219141629,0.721404687,-2.023158921,-2.709526414,-1.226694126,4.217912248,-0.933658312,0.203851924,-0.46108362,-1.633694154,1.474378825,0.155758509,-3.899920377,0.940977871,1.390052639
99,1,-0.913066265,0.508172982,0.197505364,0.607157499,-2.288800866,-1.454796253,-0.863366596,4.094194623,-1.138335216,0.027140018,-0.553211668,-1.309022585,0.838622873,0.022152477,-2.598222647,-0.290491669,1.035842132
100,1,-1.09440995,0.446349013,-0.235562094,0.598479898,-0.415651507,-1.137065126,-1.24856063,3.982369718,-1.406564879,0.05490938,-0.506623285,-2.067212892,0.927937817,0.006397729,-2.212741429,2.362711513,-2.125138393
101,1,-1.008351904,0.511749143,-0.175634333,0.646724579,-1.911513344,-1.105425752,-1.186277849,4.098247475,-1.110291942,0.165888075,-0.605827974,-1.484542031,0.899721093,0.088790877,-2.687691879,0.050253652,-0.340225853
102,1,-1.001390248,0.477850226,0.15945813,0.625215468,-1.242552305,-1.660491587,-0.594483178,4.138626425,-1.108676619,0.111548934,-0.446112861,-2.473516045,0.739683322,0.070163717,-2.878938488,1.602160171,0.141050768
103,1,-1.072969219,0.499427421,-0.107782743,0.589157909,-1.827850284,-1.467408857,-0.963846389,4.140555633,-1.208085649,0.25512275,-0.613553596,-1.208085649,0.708762311,0.137413155,-2.347917513,0.470000341,0.141099971
104,1,-1.079852106,0.589140337,-0.097603407,0.767886631,-1.878359803,-1.192817221,-1.128755913,4.172480815,-1.121621519,0.25514896,-0.498398585,-1.702795028,0.669347749,0.087551013,-2.807494141,0.513932665,-0.166185857
105,1,-1.006333271,0.431692433,0.072146439,0.460638014,-1.685150626,-1.279685518,-1.204030156,4.165614039,-1.388363786,0.531309615,-0.729013985,-1.263556136,0.830774018,-0.064394888,-1.879633435,0.71886174,-0.20632159
106,1,-1.234757922,0.44197207,-0.235713229,0.508885175,-1.94770773,-0.566425911,-0.902144663,4.115600621,-1.477704101,0.497244604,-0.53916276,-1.399586322,0.590739687,0.078464883,-1.473574519,-0.178923318,-0.554457172
